"UnitName"	"UnitType"	"Stimulus"	"StimNumber"	"isi.sec"	"Zoom"
"SC-17-1"	"Joint"	"sadness"	4	0.083	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.085	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.091	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.085	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.088	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.085	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.089	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.088	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.087	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.089	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.087	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.085	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.09	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.091	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.083	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.086	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.086	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.089	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.088	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.087	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.088	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.08	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.087	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.089	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.086	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.086	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.081	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.081	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.089	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.083	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.084	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.09	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.093	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.111	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.118	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.084	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.096	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.137	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.115	"201.4"
"SC-17-1"	"Joint"	"sadness"	4	0.119	"201.4"
"SC-17-1"	"Joint"	"happiness"	5	0.095	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.08	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.135	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.089	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.184	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.169	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.094	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.105	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.055	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.152	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.113	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.208	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.147	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.126	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.169	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.134	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.29	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.155	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.12	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.134	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.096	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.167	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.108	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.161	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.12	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.17	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.111	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.131	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.153	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.173	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.113	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.228	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.105	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.066	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.094	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.104	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.15	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.165	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.116	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.184	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.101	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.147	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.046	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.108	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.235	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.195	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.312	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.152	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.372	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.316	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.567	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.175	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.05	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.196	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.291	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.566	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.057	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.22	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.263	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.258	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.522	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.347	"201.5"
"SC-17-1"	"Joint"	"happiness"	5	0.131	"201.5"
"SC-17-1"	"Joint"	"gratitude"	6	0.204	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.106	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.145	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.153	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.129	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.104	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.136	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.116	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.114	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.095	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.128	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.125	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.122	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.122	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.126	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.119	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.12	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.257	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.132	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.265	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.271	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.137	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.138	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.141	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.141	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.144	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.138	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.136	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.137	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.142	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.141	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.116	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.158	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.139	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.134	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.143	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.136	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.142	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.137	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.133	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.133	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.137	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.148	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.146	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.133	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.135	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.136	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.137	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.14	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.137	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.139	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.142	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.14	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.128	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.134	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.133	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.134	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.132	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.146	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.134	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.139	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.137	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.133	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.144	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.134	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.14	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.14	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.14	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.142	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.139	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.136	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.138	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.141	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.136	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.127	"201.6"
"SC-17-1"	"Joint"	"gratitude"	6	0.148	"201.6"
"SC-17-1"	"Joint"	"sadness"	7	0.092	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.061	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.054	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.049	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.066	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.095	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.096	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.052	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.075	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.087	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.05	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.03	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.14	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.076	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.155	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.127	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.121	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.135	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.126	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.09	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.176	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.129	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.134	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.14	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.16	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.121	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.12	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.168	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.151	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.174	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.196	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.197	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.172	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.182	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.176	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.171	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.163	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.172	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.16	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.326	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.332	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.16	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.166	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.16	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.165	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.16	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.16	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.166	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.179	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.16	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.168	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.187	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.174	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.183	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.197	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.295	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.148	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.197	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.296	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.167	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.159	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.34	"201.7"
"SC-17-1"	"Joint"	"sadness"	7	0.361	"201.7"
"SC-17-1"	"Joint"	"attention"	8	0.213	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.199	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.233	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.374	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.264	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.247	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.311	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.224	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.349	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.213	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.214	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.087	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.223	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.241	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.219	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.235	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.218	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.363	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.431	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.204	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.193	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.304	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.212	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.625	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.209	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.183	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.194	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.189	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.181	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.181	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.181	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.194	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.194	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.198	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.199	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.283	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.325	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.192	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.178	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.359	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.183	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.189	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.151	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.029	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.155	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.458	"201.8"
"SC-17-1"	"Joint"	"attention"	8	0.219	"201.8"
"SC-17-1"	"Joint"	"gratitude"	9	0.155	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.165	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.129	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.04	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.082	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.113	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.102	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.11	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.113	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.111	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.127	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.122	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.119	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.238	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.111	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.365	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.255	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.138	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.145	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.135	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.272	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.277	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.151	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.158	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.147	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.152	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.142	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.147	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.143	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.145	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.146	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.142	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.143	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.145	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.146	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.151	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.149	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.147	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.158	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.14	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.212	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.228	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.139	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.152	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.106	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.336	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.147	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.154	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.141	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.14	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.143	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.131	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.138	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.145	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.138	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.142	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.147	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.138	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.146	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.134	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.139	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.14	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.139	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.144	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.142	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.141	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.14	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.138	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.153	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.138	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.154	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.15	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.163	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.163	"201.9"
"SC-17-1"	"Joint"	"gratitude"	9	0.16	"201.9"
"SC-17-2"	"MS"	"gratitude"	1	0.142	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.1	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.096	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.135	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.101	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.093	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.135	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.142	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.132	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.146	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.134	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.133	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.152	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.139	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.14	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.152	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.161	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.164	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.156	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.159	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.161	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.156	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.18	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.196	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.18	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.183	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.241	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.226	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.221	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.198	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.21	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.232	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.209	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.197	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.189	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.18	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.195	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.181	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.186	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.183	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.183	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.189	"202.1"
"SC-17-2"	"MS"	"gratitude"	1	0.255	"202.1"
"SC-17-2"	"MS"	"attention"	2	0.391	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.391	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.384	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.381	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.375	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.368	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.434	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.384	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.379	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.379	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.395	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.384	"202.2"
"SC-17-2"	"MS"	"attention"	2	0.428	"202.2"
