UnitName,UnitType,StimNumber,Stimulus,isi.sec,Presentation,time.sec,IFF
SC-17-3,MS,1,gratitude,0.31,1,1.445,3.2258064516129035
SC-17-3,MS,1,gratitude,0.136,1,1.581,7.352941176470588
SC-17-3,MS,1,gratitude,0.074,1,1.655,13.513513513513514
SC-17-3,MS,1,gratitude,0.063,1,1.718,15.873015873015873
SC-17-3,MS,1,gratitude,0.046,1,1.764,21.73913043478261
SC-17-3,MS,1,gratitude,0.066,1,1.83,15.15151515151515
SC-17-3,MS,1,gratitude,0.191,1,2.021,5.2356020942408374
SC-17-3,MS,1,gratitude,0.34,1,2.361,2.941176470588235
SC-17-3,MS,1,gratitude,0.075,1,2.436,13.333333333333334
SC-17-3,MS,1,gratitude,0.041,1,2.477,24.390243902439025
SC-17-3,MS,1,gratitude,0.047,1,2.524,21.27659574468085
SC-17-3,MS,1,gratitude,0.07,1,2.594,14.285714285714285
SC-17-3,MS,1,gratitude,0.095,1,2.689,10.526315789473685
SC-17-3,MS,1,gratitude,0.087,1,2.7760000000000002,11.49425287356322
SC-17-3,MS,1,gratitude,0.212,1,2.988,4.716981132075472
SC-17-3,MS,1,gratitude,0.085,1,3.073,11.76470588235294
SC-17-3,MS,1,gratitude,0.093,1,3.166,10.75268817204301
SC-17-3,MS,1,gratitude,0.074,1,3.24,13.513513513513514
SC-17-3,MS,1,gratitude,0.143,1,3.383,6.993006993006993
SC-17-3,MS,1,gratitude,0.104,1,3.487,9.615384615384615
SC-17-3,MS,1,gratitude,0.179,1,3.666,5.58659217877095
SC-17-3,MS,1,gratitude,0.289,1,3.955,3.4602076124567476
SC-17-3,MS,1,gratitude,0.181,1,4.136,5.524861878453039
SC-17-3,MS,1,gratitude,0.128,1,4.264,7.8125
SC-17-3,MS,1,gratitude,0.156,1,4.42,6.410256410256411
SC-17-3,MS,1,gratitude,0.139,1,4.559,7.1942446043165464
SC-17-3,MS,1,gratitude,0.14,1,4.699,7.142857142857142
SC-17-3,MS,1,gratitude,0.132,1,4.831,7.575757575757575
SC-17-3,MS,1,gratitude,0.121,1,4.952,8.264462809917356
SC-17-3,MS,1,gratitude,0.149,1,5.101,6.7114093959731544
SC-17-3,MS,1,gratitude,0.15,1,5.251,6.666666666666667
SC-17-3,MS,1,gratitude,0.151,1,5.402,6.622516556291391
SC-17-3,MS,1,gratitude,0.154,1,5.556,6.4935064935064934
SC-17-3,MS,1,gratitude,0.128,1,5.684,7.8125
SC-17-3,MS,1,gratitude,0.123,1,5.807,8.130081300813009
SC-17-3,MS,1,gratitude,0.122,1,5.929,8.19672131147541
SC-17-3,MS,1,gratitude,0.157,1,6.086,6.369426751592357
SC-17-3,MS,1,gratitude,0.142,1,6.228,7.042253521126761
SC-17-3,MS,1,gratitude,0.165,1,6.393,6.0606060606060606
SC-17-3,MS,1,gratitude,0.13,1,6.523,7.692307692307692
SC-17-3,MS,1,gratitude,0.158,1,6.681,6.329113924050633
SC-17-3,MS,1,gratitude,0.137,1,6.818,7.2992700729927
SC-17-3,MS,1,gratitude,0.115,1,6.933,8.695652173913043
SC-17-3,MS,1,gratitude,0.172,1,7.105,5.813953488372094
SC-17-3,MS,1,gratitude,0.14,1,7.245,7.142857142857142
SC-17-3,MS,1,gratitude,0.217,1,7.462,4.6082949308755765
SC-17-3,MS,1,gratitude,0.158,1,7.62,6.329113924050633
SC-17-3,MS,1,gratitude,0.135,1,7.755,7.4074074074074066
SC-17-3,MS,1,gratitude,0.135,1,7.89,7.4074074074074066
SC-17-3,MS,1,gratitude,0.128,1,8.018,7.8125
SC-17-3,MS,1,gratitude,0.176,1,8.194,5.6818181818181825
SC-17-3,MS,1,gratitude,0.144,1,8.338,6.944444444444445
SC-17-3,MS,1,gratitude,0.128,1,8.466,7.8125
SC-17-3,MS,1,gratitude,0.159,1,8.625,6.289308176100628
SC-17-3,MS,1,gratitude,0.126,1,8.751,7.936507936507937
SC-17-3,MS,1,gratitude,0.137,1,8.888,7.2992700729927
SC-17-3,MS,1,gratitude,0.138,1,9.026,7.246376811594202
SC-17-3,MS,1,gratitude,0.164,1,9.19,6.097560975609756
SC-17-3,MS,1,gratitude,0.147,1,9.337,6.802721088435375
SC-17-3,MS,1,gratitude,0.215,1,9.552,4.651162790697675
SC-17-3,MS,1,gratitude,0.157,1,9.709,6.369426751592357
SC-17-3,MS,1,gratitude,0.277,1,9.986,3.6101083032490973
SC-17-3,MS,1,gratitude,0.247,1,10.233,4.048582995951417
SC-17-3,MS,1,gratitude,0.247,1,10.48,4.048582995951417
SC-17-3,MS,2,attention,0.017,1,0.017,58.8235294117647
SC-17-3,MS,2,attention,0.203,1,0.22000000000000003,4.926108374384236
SC-17-3,MS,2,attention,0.161,1,0.381,6.211180124223603
SC-17-3,MS,2,attention,0.015,1,0.396,66.66666666666667
SC-17-3,MS,2,attention,0.178,1,0.5740000000000001,5.617977528089888
SC-17-3,MS,2,attention,0.021,1,0.595,47.61904761904761
SC-17-3,MS,2,attention,0.157,1,0.752,6.369426751592357
SC-17-3,MS,2,attention,0.174,1,0.926,5.74712643678161
SC-17-3,MS,2,attention,0.022,1,0.948,45.45454545454546
SC-17-3,MS,2,attention,0.161,1,1.109,6.211180124223603
SC-17-3,MS,2,attention,0.178,1,1.287,5.617977528089888
SC-17-3,MS,2,attention,0.171,1,1.458,5.847953216374268
SC-17-3,MS,2,attention,0.02,1,1.478,50
SC-17-3,MS,2,attention,0.156,1,1.634,6.410256410256411
SC-17-3,MS,2,attention,0.016,1,1.65,62.5
SC-17-3,MS,2,attention,0.158,1,1.808,6.329113924050633
SC-17-3,MS,2,attention,0.016,1,1.824,62.5
SC-17-3,MS,2,attention,0.157,1,1.981,6.369426751592357
SC-17-3,MS,2,attention,0.017,1,1.998,58.8235294117647
SC-17-3,MS,2,attention,0.156,1,2.154,6.410256410256411
SC-17-3,MS,2,attention,0.18,1,2.334,5.555555555555555
SC-17-3,MS,2,attention,0.174,1,2.508,5.74712643678161
SC-17-3,MS,2,attention,0.022,1,2.53,45.45454545454546
SC-17-3,MS,2,attention,0.162,1,2.692,6.172839506172839
SC-17-3,MS,2,attention,0.018,1,2.71,55.55555555555556
SC-17-3,MS,2,attention,0.156,1,2.866,6.410256410256411
SC-17-3,MS,2,attention,0.014,1,2.88,71.42857142857143
SC-17-3,MS,2,attention,0.174,1,3.054,5.74712643678161
SC-17-3,MS,2,attention,0.013,1,3.067,76.92307692307692
SC-17-3,MS,2,attention,0.008,1,3.075,125
SC-17-3,MS,2,attention,0.156,1,3.231,6.410256410256411
SC-17-3,MS,2,attention,0.012,1,3.243,83.33333333333333
SC-17-3,MS,2,attention,0.006,1,3.249,166.66666666666666
SC-17-3,MS,2,attention,0.173,1,3.422,5.780346820809249
SC-17-3,MS,2,attention,0.016,1,3.438,62.5
SC-17-3,MS,2,attention,0.159,1,3.597,6.289308176100628
SC-17-3,MS,2,attention,0.012,1,3.609,83.33333333333333
SC-17-3,MS,2,attention,0.006,1,3.6149999999999998,166.66666666666666
SC-17-3,MS,2,attention,0.176,1,3.791,5.6818181818181825
SC-17-3,MS,2,attention,0.013,1,3.804,76.92307692307692
SC-17-3,MS,2,attention,0.166,1,3.9699999999999998,6.024096385542168
SC-17-3,MS,2,attention,0.013,1,3.983,76.92307692307692
SC-17-3,MS,2,attention,0.171,1,4.154,5.847953216374268
SC-17-3,MS,2,attention,0.013,1,4.167,76.92307692307692
SC-17-3,MS,2,attention,0.171,1,4.338,5.847953216374268
SC-17-3,MS,2,attention,0.012,1,4.35,83.33333333333333
SC-17-3,MS,2,attention,0.007,1,4.357,142.85714285714286
SC-17-3,MS,2,attention,0.172,1,4.529,5.813953488372094
SC-17-3,MS,2,attention,0.012,1,4.541,83.33333333333333
SC-17-3,MS,2,attention,0.181,1,4.722,5.524861878453039
SC-17-3,MS,2,attention,0.013,1,4.735,76.92307692307692
SC-17-3,MS,2,attention,0.174,1,4.909,5.74712643678161
SC-17-3,MS,2,attention,0.014,1,4.923,71.42857142857143
SC-17-3,MS,2,attention,0.17,1,5.093,5.88235294117647
SC-17-3,MS,2,attention,0.012,1,5.1049999999999995,83.33333333333333
SC-17-3,MS,2,attention,0.196,1,5.301,5.1020408163265305
SC-17-3,MS,2,attention,0.011,1,5.312,90.90909090909092
SC-17-3,MS,2,attention,0.007,1,5.319,142.85714285714286
SC-17-3,MS,2,attention,0.201,1,5.52,4.975124378109452
SC-17-3,MS,2,attention,0.012,1,5.532,83.33333333333333
SC-17-3,MS,2,attention,0.182,1,5.714,5.4945054945054945
SC-17-3,MS,2,attention,0.014,1,5.728,71.42857142857143
SC-17-3,MS,2,attention,0.168,1,5.896,5.952380952380952
SC-17-3,MS,2,attention,0.009,1,5.905,111.11111111111111
SC-17-3,MS,2,attention,0.186,1,6.091,5.376344086021505
SC-17-3,MS,2,attention,0.01,1,6.101,100
SC-17-3,MS,2,attention,0.178,1,6.279,5.617977528089888
SC-17-3,MS,2,attention,0.011,1,6.29,90.90909090909092
SC-17-3,MS,2,attention,0.188,1,6.478,5.319148936170213
SC-17-3,MS,2,attention,0.009,1,6.487,111.11111111111111
SC-17-3,MS,2,attention,0.193,1,6.68,5.181347150259067
SC-17-3,MS,2,attention,0.012,1,6.692,83.33333333333333
SC-17-3,MS,2,attention,0.17,1,6.862,5.88235294117647
SC-17-3,MS,2,attention,0.011,1,6.873,90.90909090909092
SC-17-3,MS,2,attention,0.193,1,7.066,5.181347150259067
SC-17-3,MS,2,attention,0.01,1,7.076,100
SC-17-3,MS,2,attention,0.175,1,7.251,5.714285714285714
SC-17-3,MS,2,attention,0.011,1,7.262,90.90909090909092
SC-17-3,MS,2,attention,0.186,1,7.448,5.376344086021505
SC-17-3,MS,2,attention,0.009,1,7.457,111.11111111111111
SC-17-3,MS,2,attention,0.187,1,7.644,5.347593582887701
SC-17-3,MS,2,attention,0.01,1,7.654,100
SC-17-3,MS,2,attention,0.175,1,7.829,5.714285714285714
SC-17-3,MS,2,attention,0.008,1,7.837,125
SC-17-3,MS,2,attention,0.193,1,8.03,5.181347150259067
SC-17-3,MS,2,attention,0.007,1,8.037,142.85714285714286
SC-17-3,MS,2,attention,0.181,1,8.218,5.524861878453039
SC-17-3,MS,2,attention,0.008,1,8.226,125
SC-17-3,MS,2,attention,0.166,1,8.392,6.024096385542168
SC-17-3,MS,2,attention,0.008,1,8.4,125
SC-17-3,MS,2,attention,0.163,1,8.563,6.134969325153374
SC-17-3,MS,2,attention,0.008,1,8.571,125
SC-17-3,MS,2,attention,0.172,1,8.743,5.813953488372094
SC-17-3,MS,2,attention,0.008,1,8.751,125
SC-17-3,MS,2,attention,0.17,1,8.921,5.88235294117647
SC-17-3,MS,2,attention,0.007,1,8.928,142.85714285714286
SC-17-3,MS,2,attention,0.165,1,9.093,6.0606060606060606
SC-17-3,MS,2,attention,0.008,1,9.101,125
SC-17-3,MS,2,attention,0.177,1,9.278,5.649717514124294
SC-17-3,MS,2,attention,0.173,1,9.451,5.780346820809249
SC-17-3,MS,2,attention,0.007,1,9.458,142.85714285714286
SC-17-3,MS,2,attention,0.178,1,9.636,5.617977528089888
SC-17-3,MS,2,attention,0.007,1,9.643,142.85714285714286
SC-17-3,MS,2,attention,0.16,1,9.803,6.25
SC-17-3,MS,2,attention,0.17,1,9.973,5.88235294117647
SC-17-3,MS,2,attention,0.007,1,9.98,142.85714285714286
SC-17-3,MS,2,attention,0.185,1,10.165,5.405405405405405
SC-17-3,MS,2,attention,0.006,1,10.171,166.66666666666666
SC-17-3,MS,2,attention,0.183,1,10.354,5.46448087431694
SC-17-3,MS,2,attention,0.006,1,10.36,166.66666666666666
SC-17-3,MS,2,attention,0.162,1,10.522,6.172839506172839
SC-17-3,MS,2,attention,0.007,1,10.529,142.85714285714286
SC-17-3,MS,3,happiness,0.051,1,0.051,19.607843137254903
SC-17-3,MS,3,happiness,0.005,1,0.055999999999999994,200
SC-17-3,MS,3,happiness,0.037,1,0.093,27.027027027027028
SC-17-3,MS,3,happiness,0.122,1,0.215,8.19672131147541
SC-17-3,MS,3,happiness,0.014,1,0.22899999999999998,71.42857142857143
SC-17-3,MS,3,happiness,0.088,1,0.317,11.363636363636365
SC-17-3,MS,3,happiness,0.108,1,0.425,9.25925925925926
SC-17-3,MS,3,happiness,0.012,1,0.437,83.33333333333333
SC-17-3,MS,3,happiness,0.096,1,0.533,10.416666666666666
SC-17-3,MS,3,happiness,0.02,1,0.5529999999999999,50
SC-17-3,MS,3,happiness,0.078,1,0.631,12.820512820512821
SC-17-3,MS,3,happiness,0.02,1,0.651,50
SC-17-3,MS,3,happiness,0.204,1,0.855,4.901960784313726
SC-17-3,MS,3,happiness,0.095,1,0.95,10.526315789473685
SC-17-3,MS,3,happiness,0.005,1,0.955,200
SC-17-3,MS,3,happiness,0.199,1,1.154,5.025125628140703
SC-17-3,MS,3,happiness,0.004,1,1.158,250
SC-17-3,MS,3,happiness,0.225,1,1.383,4.444444444444445
SC-17-3,MS,3,happiness,0.022,1,1.405,45.45454545454546
SC-17-3,MS,3,happiness,0.123,1,1.528,8.130081300813009
SC-17-3,MS,3,happiness,0.05,1,1.578,20
SC-17-3,MS,3,happiness,0.128,1,1.706,7.8125
SC-17-3,MS,3,happiness,0.022,1,1.728,45.45454545454546
SC-17-3,MS,3,happiness,0.092,1,1.82,10.869565217391305
SC-17-3,MS,3,happiness,0.098,1,1.918,10.204081632653061
SC-17-3,MS,3,happiness,0.117,1,2.035,8.547008547008547
SC-17-3,MS,3,happiness,0.106,1,2.141,9.433962264150944
SC-17-3,MS,3,happiness,0.115,1,2.2560000000000002,8.695652173913043
SC-17-3,MS,3,happiness,0.088,1,2.344,11.363636363636365
SC-17-3,MS,3,happiness,0.109,1,2.453,9.174311926605505
SC-17-3,MS,3,happiness,0.12,1,2.573,8.333333333333334
SC-17-3,MS,3,happiness,0.127,1,2.7,7.874015748031496
SC-17-3,MS,3,happiness,0.103,1,2.803,9.708737864077671
SC-17-3,MS,3,happiness,0.122,1,2.925,8.19672131147541
SC-17-3,MS,3,happiness,0.23,1,3.155,4.3478260869565215
SC-17-3,MS,3,happiness,0.011,1,3.166,90.90909090909092
SC-17-3,MS,3,happiness,0.203,1,3.369,4.926108374384236
SC-17-3,MS,3,happiness,0.007,1,3.376,142.85714285714286
SC-17-3,MS,3,happiness,0.004,1,3.38,250
SC-17-3,MS,3,happiness,0.502,1,3.882,1.9920318725099602
SC-17-3,MS,3,happiness,0.344,1,4.226,2.906976744186047
SC-17-3,MS,3,happiness,0.224,1,4.45,4.464285714285714
SC-17-3,MS,3,happiness,0.624,1,5.074,1.6025641025641026
SC-17-3,MS,3,happiness,0.005,1,5.079,200
SC-17-3,MS,3,happiness,0.216,1,5.295,4.62962962962963
SC-17-3,MS,3,happiness,0.146,1,5.441,6.849315068493151
SC-17-3,MS,3,happiness,0.251,1,5.692,3.9840637450199203
SC-17-3,MS,3,happiness,0.176,1,5.868,5.6818181818181825
SC-17-3,MS,3,happiness,0.102,1,5.97,9.803921568627452
SC-17-3,MS,3,happiness,0.378,1,6.348,2.6455026455026456
SC-17-3,MS,3,happiness,0.005,1,6.353,200
SC-17-3,MS,3,happiness,0.198,1,6.551,5.05050505050505
SC-17-3,MS,3,happiness,0.026,1,6.577,38.46153846153846
SC-17-3,MS,3,happiness,0.089,1,6.666,11.235955056179776
SC-17-3,MS,3,happiness,0.126,1,6.792,7.936507936507937
SC-17-3,MS,3,happiness,0.11,1,6.902,9.090909090909092
SC-17-3,MS,3,happiness,0.365,1,7.267,2.73972602739726
SC-17-3,MS,3,happiness,0.228,1,7.495,4.385964912280701
SC-17-3,MS,3,happiness,0.192,1,7.687,5.208333333333333
SC-17-3,MS,3,happiness,0.164,1,7.851,6.097560975609756
SC-17-3,MS,3,happiness,0.119,1,7.97,8.403361344537815
SC-17-3,MS,3,happiness,0.253,1,8.223,3.952569169960474
SC-17-3,MS,3,happiness,0.338,1,8.561,2.9585798816568047
SC-17-3,MS,3,happiness,0.14,1,8.701,7.142857142857142
SC-17-3,MS,3,happiness,0.048,1,8.749,20.833333333333332
SC-17-3,MS,3,happiness,0.265,1,9.014,3.773584905660377
SC-17-3,MS,3,happiness,0.2,1,9.214,5
SC-17-3,MS,3,happiness,0.195,1,9.409,5.128205128205128
SC-17-3,MS,3,happiness,1.169,1,10.578,0.8554319931565441
SC-17-3,MS,3,happiness,0.011,1,10.589,90.90909090909092
SC-17-3,MS,3,happiness,0.237,1,10.826,4.219409282700422
SC-17-3,MS,3,happiness,0.005,1,10.831,200
SC-17-3,MS,3,happiness,0.261,1,11.092,3.8314176245210727
SC-17-3,MS,3,happiness,0.01,1,11.102,100
SC-17-3,MS,3,happiness,0.261,1,11.363,3.8314176245210727
SC-17-3,MS,3,happiness,0.248,1,11.611,4.032258064516129
SC-17-4,MS,1,gratitude,0.128,1,0.128,7.8125
SC-17-4,MS,1,gratitude,0.129,1,0.257,7.751937984496124
SC-17-4,MS,1,gratitude,0.126,1,0.383,7.936507936507937
SC-17-4,MS,1,gratitude,0.198,1,0.581,5.05050505050505
SC-17-4,MS,1,gratitude,0.101,1,0.682,9.900990099009901
SC-17-4,MS,1,gratitude,0.129,1,0.811,7.751937984496124
SC-17-4,MS,1,gratitude,0.081,1,0.892,12.345679012345679
SC-17-4,MS,1,gratitude,0.034,1,0.926,29.41176470588235
SC-17-4,MS,1,gratitude,0.097,1,1.0230000000000001,10.309278350515463
SC-17-4,MS,1,gratitude,0.114,1,1.137,8.771929824561402
SC-17-4,MS,1,gratitude,0.104,1,1.241,9.615384615384615
SC-17-4,MS,1,gratitude,0.116,1,1.357,8.620689655172413
SC-17-4,MS,1,gratitude,0.108,1,1.465,9.25925925925926
SC-17-4,MS,1,gratitude,0.108,1,1.573,9.25925925925926
SC-17-4,MS,1,gratitude,0.124,1,1.697,8.064516129032258
SC-17-4,MS,1,gratitude,0.127,1,1.824,7.874015748031496
SC-17-4,MS,1,gratitude,0.119,1,1.943,8.403361344537815
SC-17-4,MS,1,gratitude,0.109,1,2.052,9.174311926605505
SC-17-4,MS,1,gratitude,0.098,1,2.15,10.204081632653061
SC-17-4,MS,1,gratitude,0.089,1,2.239,11.235955056179776
SC-17-4,MS,1,gratitude,0.018,1,2.257,55.55555555555556
SC-17-4,MS,1,gratitude,0.096,1,2.353,10.416666666666666
SC-17-4,MS,1,gratitude,0.105,1,2.458,9.523809523809524
SC-17-4,MS,1,gratitude,0.023,1,2.481,43.47826086956522
SC-17-4,MS,1,gratitude,0.062,1,2.543,16.129032258064516
SC-17-4,MS,1,gratitude,0.103,1,2.646,9.708737864077671
SC-17-4,MS,1,gratitude,0.099,1,2.745,10.1010101010101
SC-17-4,MS,1,gratitude,0.106,1,2.851,9.433962264150944
SC-17-4,MS,1,gratitude,0.099,1,2.95,10.1010101010101
SC-17-4,MS,1,gratitude,0.101,1,3.051,9.900990099009901
SC-17-4,MS,1,gratitude,0.108,1,3.1590000000000003,9.25925925925926
SC-17-4,MS,1,gratitude,0.096,1,3.255,10.416666666666666
SC-17-4,MS,1,gratitude,0.124,1,3.379,8.064516129032258
SC-17-4,MS,1,gratitude,0.093,1,3.472,10.75268817204301
SC-17-4,MS,1,gratitude,0.118,1,3.59,8.474576271186441
SC-17-4,MS,1,gratitude,0.093,1,3.683,10.75268817204301
SC-17-4,MS,1,gratitude,0.101,1,3.7840000000000003,9.900990099009901
SC-17-4,MS,1,gratitude,0.105,1,3.8890000000000002,9.523809523809524
SC-17-4,MS,1,gratitude,0.125,1,4.014,8
SC-17-4,MS,1,gratitude,0.113,1,4.127,8.849557522123893
SC-17-4,MS,1,gratitude,0.137,1,4.264,7.2992700729927
SC-17-4,MS,1,gratitude,0.105,1,4.369,9.523809523809524
SC-17-4,MS,1,gratitude,0.041,1,4.41,24.390243902439025
SC-17-4,MS,1,gratitude,0.051,1,4.461,19.607843137254903
SC-17-4,MS,1,gratitude,0.093,1,4.554,10.75268817204301
SC-17-4,MS,1,gratitude,0.111,1,4.665,9.00900900900901
SC-17-4,MS,1,gratitude,0.03,1,4.695,33.333333333333336
SC-17-4,MS,1,gratitude,0.053,1,4.748,18.867924528301888
SC-17-4,MS,1,gratitude,0.104,1,4.852,9.615384615384615
SC-17-4,MS,1,gratitude,0.121,1,4.973,8.264462809917356
SC-17-4,MS,1,gratitude,0.117,1,5.09,8.547008547008547
SC-17-4,MS,1,gratitude,0.087,1,5.177,11.49425287356322
SC-17-4,MS,1,gratitude,0.123,1,5.3,8.130081300813009
SC-17-4,MS,1,gratitude,0.116,1,5.416,8.620689655172413
SC-17-4,MS,1,gratitude,0.085,1,5.501,11.76470588235294
SC-17-4,MS,1,gratitude,0.091,1,5.592,10.989010989010989
SC-17-4,MS,1,gratitude,0.091,1,5.683,10.989010989010989
SC-17-4,MS,1,gratitude,0.117,1,5.8,8.547008547008547
SC-17-4,MS,1,gratitude,0.1,1,5.9,10
SC-17-4,MS,1,gratitude,0.099,1,5.999,10.1010101010101
SC-17-4,MS,1,gratitude,0.098,1,6.097,10.204081632653061
SC-17-4,MS,1,gratitude,0.113,1,6.21,8.849557522123893
SC-17-4,MS,1,gratitude,0.112,1,6.322,8.928571428571429
SC-17-4,MS,1,gratitude,0.121,1,6.443,8.264462809917356
SC-17-4,MS,1,gratitude,0.124,1,6.567,8.064516129032258
SC-17-4,MS,1,gratitude,0.114,1,6.681,8.771929824561402
SC-17-4,MS,1,gratitude,0.106,1,6.787,9.433962264150944
SC-17-4,MS,1,gratitude,0.099,1,6.886,10.1010101010101
SC-17-4,MS,1,gratitude,0.118,1,7.0040000000000004,8.474576271186441
SC-17-4,MS,1,gratitude,0.087,1,7.091,11.49425287356322
SC-17-4,MS,1,gratitude,0.087,1,7.178,11.49425287356322
SC-17-4,MS,1,gratitude,0.104,1,7.282,9.615384615384615
SC-17-4,MS,1,gratitude,0.078,1,7.36,12.820512820512821
SC-17-4,MS,1,gratitude,0.09,1,7.45,11.11111111111111
SC-17-4,MS,1,gratitude,0.085,1,7.535,11.76470588235294
SC-17-4,MS,1,gratitude,0.073,1,7.608,13.698630136986303
SC-17-4,MS,1,gratitude,0.087,1,7.695,11.49425287356322
SC-17-4,MS,1,gratitude,0.087,1,7.782,11.49425287356322
SC-17-4,MS,1,gratitude,0.119,1,7.901,8.403361344537815
SC-17-4,MS,1,gratitude,0.111,1,8.012,9.00900900900901
SC-17-4,MS,1,gratitude,0.102,1,8.114,9.803921568627452
SC-17-4,MS,1,gratitude,0.128,1,8.242,7.8125
SC-17-4,MS,1,gratitude,0.123,1,8.365,8.130081300813009
SC-17-4,MS,1,gratitude,0.13,1,8.495,7.692307692307692
SC-17-4,MS,1,gratitude,0.127,1,8.622,7.874015748031496
SC-17-4,MS,1,gratitude,0.143,1,8.765,6.993006993006993
SC-17-4,MS,1,gratitude,0.163,1,8.928,6.134969325153374
SC-17-4,MS,1,gratitude,0.158,1,9.086,6.329113924050633
SC-17-4,MS,1,gratitude,0.14,1,9.226,7.142857142857142
SC-17-4,MS,1,gratitude,0.184,1,9.41,5.434782608695652
SC-17-4,MS,1,gratitude,0.388,1,9.798,2.5773195876288657
SC-17-4,MS,1,gratitude,0.192,1,9.99,5.208333333333333
SC-17-4,MS,1,gratitude,0.135,1,10.125,7.4074074074074066
SC-17-4,MS,1,gratitude,0.146,1,10.271,6.849315068493151
SC-17-4,MS,1,gratitude,0.192,1,10.463,5.208333333333333
SC-17-4,MS,1,gratitude,0.212,1,10.675,4.716981132075472
SC-17-4,MS,1,gratitude,0.979,1,11.654,1.0214504596527068
SC-17-4,MS,2,attention,0.061,1,0.061,16.39344262295082
SC-17-4,MS,2,attention,0.142,1,0.20299999999999999,7.042253521126761
SC-17-4,MS,2,attention,0.128,1,0.33099999999999996,7.8125
SC-17-4,MS,2,attention,0.109,1,0.44,9.174311926605505
SC-17-4,MS,2,attention,0.055,1,0.495,18.181818181818183
SC-17-4,MS,2,attention,0.047,1,0.542,21.27659574468085
SC-17-4,MS,2,attention,0.222,1,0.764,4.504504504504505
SC-17-4,MS,2,attention,0.165,1,0.929,6.0606060606060606
SC-17-4,MS,2,attention,0.156,1,1.085,6.410256410256411
SC-17-4,MS,2,attention,0.123,1,1.208,8.130081300813009
SC-17-4,MS,2,attention,0.078,1,1.286,12.820512820512821
SC-17-4,MS,2,attention,0.031,1,1.317,32.25806451612903
SC-17-4,MS,2,attention,0.123,1,1.44,8.130081300813009
SC-17-4,MS,2,attention,0.01,1,1.45,100
SC-17-4,MS,2,attention,0.096,1,1.546,10.416666666666666
SC-17-4,MS,2,attention,0.031,1,1.577,32.25806451612903
SC-17-4,MS,2,attention,0.058,1,1.635,17.241379310344826
SC-17-4,MS,2,attention,0.087,1,1.722,11.49425287356322
SC-17-4,MS,2,attention,0.026,1,1.748,38.46153846153846
SC-17-4,MS,2,attention,0.126,1,1.8739999999999999,7.936507936507937
SC-17-4,MS,2,attention,0.116,1,1.99,8.620689655172413
SC-17-4,MS,2,attention,0.136,1,2.126,7.352941176470588
SC-17-4,MS,2,attention,0.127,1,2.253,7.874015748031496
SC-17-4,MS,2,attention,0.075,1,2.328,13.333333333333334
SC-17-4,MS,2,attention,0.045,1,2.373,22.22222222222222
SC-17-4,MS,2,attention,0.099,1,2.472,10.1010101010101
SC-17-4,MS,2,attention,0.078,1,2.55,12.820512820512821
SC-17-4,MS,2,attention,0.08,1,2.63,12.5
SC-17-4,MS,2,attention,0.098,1,2.728,10.204081632653061
SC-17-4,MS,2,attention,0.129,1,2.857,7.751937984496124
SC-17-4,MS,2,attention,0.132,1,2.989,7.575757575757575
SC-17-4,MS,2,attention,0.124,1,3.113,8.064516129032258
SC-17-4,MS,2,attention,0.097,1,3.21,10.309278350515463
SC-17-4,MS,2,attention,0.106,1,3.316,9.433962264150944
SC-17-4,MS,2,attention,0.11,1,3.426,9.090909090909092
SC-17-4,MS,2,attention,0.102,1,3.528,9.803921568627452
SC-17-4,MS,2,attention,0.116,1,3.644,8.620689655172413
SC-17-4,MS,2,attention,0.112,1,3.7560000000000002,8.928571428571429
SC-17-4,MS,2,attention,0.094,1,3.85,10.638297872340425
SC-17-4,MS,2,attention,0.106,1,3.956,9.433962264150944
SC-17-4,MS,2,attention,0.093,1,4.049,10.75268817204301
SC-17-4,MS,2,attention,0.123,1,4.172,8.130081300813009
SC-17-4,MS,2,attention,0.169,1,4.341,5.9171597633136095
SC-17-4,MS,2,attention,0.155,1,4.496,6.451612903225807
SC-17-4,MS,2,attention,0.125,1,4.621,8
SC-17-4,MS,2,attention,0.139,1,4.76,7.1942446043165464
SC-17-4,MS,2,attention,0.142,1,4.902,7.042253521126761
SC-17-4,MS,2,attention,0.198,1,5.1,5.05050505050505
SC-17-4,MS,2,attention,0.075,1,5.175,13.333333333333334
SC-17-4,MS,2,attention,0.104,1,5.279,9.615384615384615
SC-17-4,MS,2,attention,0.075,1,5.354,13.333333333333334
SC-17-4,MS,2,attention,0.089,1,5.443,11.235955056179776
SC-17-4,MS,2,attention,0.067,1,5.51,14.925373134328357
SC-17-4,MS,2,attention,0.057,1,5.567,17.543859649122805
SC-17-4,MS,2,attention,0.128,1,5.695,7.8125
SC-17-4,MS,2,attention,0.139,1,5.834,7.1942446043165464
SC-17-4,MS,2,attention,0.166,1,6,6.024096385542168
SC-17-4,MS,2,attention,0.159,1,6.159,6.289308176100628
SC-17-4,MS,2,attention,0.097,1,6.256,10.309278350515463
SC-17-4,MS,2,attention,0.157,1,6.413,6.369426751592357
SC-17-4,MS,2,attention,0.134,1,6.547,7.462686567164178
SC-17-4,MS,2,attention,0.029,1,6.5760000000000005,34.48275862068965
SC-17-4,MS,2,attention,0.08,1,6.656,12.5
SC-17-4,MS,2,attention,0.115,1,6.771,8.695652173913043
