 	Channel 4	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
9673.0399	1.0	9665.8975	love
9673.0678	0.0	9665.8975	love
9673.07365	0.0	9665.8975	love
9673.13265	1.0	9665.8975	love
9673.1961	1.0	9665.8975	love
9673.2194	0.0	9665.8975	love
9673.22525	0.0	9665.8975	love
9673.33805	1.0	9665.8975	love
9673.3607	0.0	9665.8975	love
9673.3665	0.0	9665.8975	love
9673.5018	0.0	9665.8975	love
9673.50745	0.0	9665.8975	love
9673.62025	0.0	9665.8975	love
9673.62605	0.0	9665.8975	love
9673.7486	0.0	9665.8975	love
9673.7545	0.0	9665.8975	love
9673.878	0.0	9665.8975	love
9673.8837	0.0	9665.8975	love
9674.0029	0.0	9665.8975	love
9674.0087	0.0	9665.8975	love
9674.1321	0.0	9665.8975	love
9674.1379	0.0	9665.8975	love
9674.23935	0.0	9665.8975	love
9674.2452	0.0	9665.8975	love
9674.35525	0.0	9665.8975	love
9674.36095	0.0	9665.8975	love
9674.474	0.0	9665.8975	love
9674.4795	0.0	9665.8975	love
9674.57295	0.0	9665.8975	love
9674.57825	0.0	9665.8975	love
9674.68795	0.0	9665.8975	love
9674.69385	0.0	9665.8975	love
9674.81945	0.0	9665.8975	love
9674.8251	0.0	9665.8975	love
9674.9414	0.0	9665.8975	love
9674.94695	0.0	9665.8975	love
9675.0781	0.0	9665.8975	love
9675.08395	0.0	9665.8975	love
9675.1903	0.0	9665.8975	love
9675.19615	0.0	9665.8975	love
9675.31855	0.0	9665.8975	love
9675.3243	0.0	9665.8975	love
9675.43295	0.0	9665.8975	love
9675.43865	0.0	9665.8975	love
9675.57675	0.0	9665.8975	love
9675.5826	0.0	9665.8975	love
9675.7272	0.0	9665.8975	love
9675.733	0.0	9665.8975	love
9675.8553	0.0	9665.8975	love
9675.86115	0.0	9665.8975	love
9675.98585	0.0	9665.8975	love
9675.9919	0.0	9665.8975	love
9676.1082	0.0	9665.8975	love
9676.11395	0.0	9665.8975	love
9676.23615	0.0	9665.8975	love
9676.24195	0.0	9665.8975	love
9676.36805	0.0	9665.8975	love
9676.37365	0.0	9665.8975	love
9676.5274	0.0	9665.8975	love
9676.53305	0.0	9665.8975	love
9676.6529	0.0	9665.8975	love
9676.65525	0.0	9665.8975	love
9676.6587	0.0	9665.8975	love
