 	Channel 4	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
962.8316999	1.0	954.48	Calming
962.8508499	1.0	954.48	Calming
962.8714999	1.0	954.48	Calming
962.9773499	1.0	954.48	Calming
963.0615999	1.0	954.48	Calming
963.0734999	1.0	954.48	Calming
963.1119999	1.0	954.48	Calming
963.1656499	1.0	954.48	Calming
963.2062499	1.0	954.48	Calming
963.3644999	1.0	954.48	Calming
963.3946999	1.0	954.48	Calming
963.4278499	1.0	954.48	Calming
963.5564999	1.0	954.48	Calming
963.5907999	1.0	954.48	Calming
963.6052999	1.0	954.48	Calming
963.6357499	1.0	954.48	Calming
963.7320999	1.0	954.48	Calming
963.7621499	1.0	954.48	Calming
963.7871499	1.0	954.48	Calming
963.8495999	1.0	954.48	Calming
963.9038499	1.0	954.48	Calming
963.9429499	1.0	954.48	Calming
963.9935999	1.0	954.48	Calming
964.0595499	1.0	954.48	Calming
964.0938499	1.0	954.48	Calming
964.1608499	1.0	954.48	Calming
964.2248999	1.0	954.48	Calming
964.2632499	1.0	954.48	Calming
965.8979999	0.0	954.48	Calming
966.0704499	1.0	954.48	Calming
966.0772499	1.0	954.48	Calming
966.1509499	1.0	954.48	Calming
966.2512499	1.0	954.48	Calming
966.3180999	1.0	954.48	Calming
966.3643499	1.0	954.48	Calming
966.4826499	1.0	954.48	Calming
966.6237999	1.0	954.48	Calming
966.7019499	1.0	954.48	Calming
966.7620999	1.0	954.48	Calming
966.8023499	1.0	954.48	Calming
966.8584499	1.0	954.48	Calming
966.9528499	1.0	954.48	Calming
966.9647499	1.0	954.48	Calming
967.0488999	1.0	954.48	Calming
967.1068999	1.0	954.48	Calming
967.1576499	1.0	954.48	Calming
967.1938999	1.0	954.48	Calming
967.2286499	1.0	954.48	Calming
967.2446499	1.0	954.48	Calming
967.2777499	1.0	954.48	Calming
967.2841999	0.0	954.48	Calming
967.2855999	0.0	954.48	Calming
967.3133999	0.0	954.48	Calming
967.3510499	1.0	954.48	Calming
967.3860499	1.0	954.48	Calming
967.4210499	1.0	954.48	Calming
967.4547999	1.0	954.48	Calming
967.4897999	1.0	954.48	Calming
967.5212499	1.0	954.48	Calming
967.5538499	1.0	954.48	Calming
967.5840999	1.0	954.48	Calming
967.7059999	1.0	954.48	Calming
967.7148999	0.0	954.48	Calming
967.7271999	1.0	954.48	Calming
967.7478999	1.0	954.48	Calming
967.7804499	1.0	954.48	Calming
967.7970499	1.0	954.48	Calming
967.8222499	1.0	954.48	Calming
967.8358499	1.0	954.48	Calming
967.8529499	1.0	954.48	Calming
970.2351999	1.0	954.48	Calming
1003.4869	1.0	1003.2999	Attention
1003.5608	1.0	1003.2999	Attention
1003.74	1.0	1003.2999	Attention
1003.7441	1.0	1003.2999	Attention
1003.82695	1.0	1003.2999	Attention
1003.97655	1.0	1003.2999	Attention
1004.08365	1.0	1003.2999	Attention
1004.20705	1.0	1003.2999	Attention
1004.2103	1.0	1003.2999	Attention
1004.2147	1.0	1003.2999	Attention
1004.31045	1.0	1003.2999	Attention
1004.31435	1.0	1003.2999	Attention
1005.26645	1.0	1003.2999	Attention
1005.4518	1.0	1003.2999	Attention
1005.4552	1.0	1003.2999	Attention
1005.536	1.0	1003.2999	Attention
1005.6943	1.0	1003.2999	Attention
1005.6979	1.0	1003.2999	Attention
1005.70245	1.0	1003.2999	Attention
1005.79485	1.0	1003.2999	Attention
1005.95385	1.0	1003.2999	Attention
1005.95735	1.0	1003.2999	Attention
1006.0664	1.0	1003.2999	Attention
1006.07135	1.0	1003.2999	Attention
1007.0606	1.0	1003.2999	Attention
1007.52365	1.0	1003.2999	Attention
1007.53155	1.0	1003.2999	Attention
1007.61355	1.0	1003.2999	Attention
1007.79155	1.0	1003.2999	Attention
1007.79725	1.0	1003.2999	Attention
1007.89395	1.0	1003.2999	Attention
1008.77315	1.0	1003.2999	Attention
1008.7766	1.0	1003.2999	Attention
1009.0359	1.0	1003.2999	Attention
1009.0394	1.0	1003.2999	Attention
1009.0443	1.0	1003.2999	Attention
1009.1107	1.0	1003.2999	Attention
1009.2775	1.0	1003.2999	Attention
1009.28145	1.0	1003.2999	Attention
1009.55815	1.0	1003.2999	Attention
1009.56145	1.0	1003.2999	Attention
1009.6412	1.0	1003.2999	Attention
1010.5928	1.0	1003.2999	Attention
1010.5973	1.0	1003.2999	Attention
1010.6731	1.0	1003.2999	Attention
1010.85245	1.0	1003.2999	Attention
1010.8561	1.0	1003.2999	Attention
1010.94565	1.0	1003.2999	Attention
1011.0953	1.0	1003.2999	Attention
1011.09985	1.0	1003.2999	Attention
1011.37175	1.0	1003.2999	Attention
1011.37485	1.0	1003.2999	Attention
1012.69955	1.0	1003.2999	Attention
1012.78185	1.0	1003.2999	Attention
1012.95675	1.0	1003.2999	Attention
1013.19705	1.0	1003.2999	Attention
1013.28325	1.0	1003.2999	Attention
1013.4929	1.0	1003.2999	Attention
1018.4793	0.0	1003.2999	Attention
1018.94695	0.0	1003.2999	Attention
1020.4883	0.0	1003.2999	Attention
1021.10695	1.0	1020.9999	Love
1021.1657	0.0	1020.9999	Love
1021.19595	0.0	1020.9999	Love
1021.19725	0.0	1020.9999	Love
1021.1986	0.0	1020.9999	Love
1021.20625	1.0	1020.9999	Love
1021.22785	1.0	1020.9999	Love
1021.23555	1.0	1020.9999	Love
1021.24395	1.0	1020.9999	Love
1021.4572	1.0	1020.9999	Love
1021.49065	1.0	1020.9999	Love
1021.4984	1.0	1020.9999	Love
1021.54825	1.0	1020.9999	Love
1021.57345	1.0	1020.9999	Love
1021.59135	1.0	1020.9999	Love
1021.6256	1.0	1020.9999	Love
1021.6517	1.0	1020.9999	Love
1021.65905	1.0	1020.9999	Love
1021.71805	1.0	1020.9999	Love
1021.7453	1.0	1020.9999	Love
1021.77615	1.0	1020.9999	Love
1021.7896	1.0	1020.9999	Love
1021.80245	1.0	1020.9999	Love
1021.8075	1.0	1020.9999	Love
1021.8359	1.0	1020.9999	Love
1021.8565	1.0	1020.9999	Love
1021.86315	1.0	1020.9999	Love
1021.86875	1.0	1020.9999	Love
1021.88245	0.0	1020.9999	Love
1021.90525	1.0	1020.9999	Love
1021.92315	1.0	1020.9999	Love
1021.9294	1.0	1020.9999	Love
1021.94085	1.0	1020.9999	Love
1021.952	1.0	1020.9999	Love
1021.98535	1.0	1020.9999	Love
1022.0216	1.0	1020.9999	Love
1022.11565	1.0	1020.9999	Love
1023.26395	1.0	1020.9999	Love
1023.2875	1.0	1020.9999	Love
1023.304	1.0	1020.9999	Love
1023.325	1.0	1020.9999	Love
1023.34475	1.0	1020.9999	Love
1023.36145	1.0	1020.9999	Love
1023.3671	1.0	1020.9999	Love
1023.37805	1.0	1020.9999	Love
1023.38305	1.0	1020.9999	Love
1023.3927	1.0	1020.9999	Love
1023.4267	1.0	1020.9999	Love
1023.4459	1.0	1020.9999	Love
1023.45445	1.0	1020.9999	Love
1023.4829	1.0	1020.9999	Love
1023.4945	1.0	1020.9999	Love
1023.5167	1.0	1020.9999	Love
1023.55065	1.0	1020.9999	Love
1023.5735	1.0	1020.9999	Love
1023.5884	1.0	1020.9999	Love
1023.59605	1.0	1020.9999	Love
1023.6052	1.0	1020.9999	Love
1023.618	1.0	1020.9999	Love
1023.6749	1.0	1020.9999	Love
1023.71725	1.0	1020.9999	Love
1025.09005	1.0	1020.9999	Love
1025.10755	1.0	1020.9999	Love
1025.1273	1.0	1020.9999	Love
1025.1677	1.0	1020.9999	Love
1025.19	1.0	1020.9999	Love
1025.2389	1.0	1020.9999	Love
1025.24695	1.0	1020.9999	Love
1025.2544	1.0	1020.9999	Love
1025.2676	1.0	1020.9999	Love
1025.28195	1.0	1020.9999	Love
1025.29995	1.0	1020.9999	Love
1025.3064	1.0	1020.9999	Love
1025.32125	1.0	1020.9999	Love
1025.35995	1.0	1020.9999	Love
1025.3712	1.0	1020.9999	Love
1025.3945	1.0	1020.9999	Love
1025.4099	1.0	1020.9999	Love
1025.43335	1.0	1020.9999	Love
1025.4538	1.0	1020.9999	Love
1025.4707	1.0	1020.9999	Love
1025.4852	1.0	1020.9999	Love
1025.49675	1.0	1020.9999	Love
1025.53535	1.0	1020.9999	Love
1025.57805	1.0	1020.9999	Love
1025.60475	1.0	1020.9999	Love
1025.67595	1.0	1020.9999	Love
1025.76525	1.0	1020.9999	Love
1025.9427	1.0	1020.9999	Love
1027.2484	1.0	1020.9999	Love
1027.2558	1.0	1020.9999	Love
1027.2779	1.0	1020.9999	Love
1027.29035	1.0	1020.9999	Love
1027.3126	1.0	1020.9999	Love
1027.34565	1.0	1020.9999	Love
1027.37875	1.0	1020.9999	Love
1027.44535	1.0	1020.9999	Love
1027.4726	1.0	1020.9999	Love
1027.5068	1.0	1020.9999	Love
1027.51985	1.0	1020.9999	Love
1027.53495	1.0	1020.9999	Love
1027.72285	1.0	1020.9999	Love
1027.80665	1.0	1020.9999	Love
1029.07405	1.0	1020.9999	Love
1029.1098	1.0	1020.9999	Love
1029.1326	1.0	1020.9999	Love
1029.1372	1.0	1020.9999	Love
1029.14565	1.0	1020.9999	Love
1029.1526	1.0	1020.9999	Love
1029.16055	1.0	1020.9999	Love
1029.17445	1.0	1020.9999	Love
1029.2831	1.0	1020.9999	Love
1029.2978	1.0	1020.9999	Love
1029.37695	1.0	1020.9999	Love
1029.397	1.0	1020.9999	Love
1029.4118	1.0	1020.9999	Love
1029.4168	1.0	1020.9999	Love
1029.42635	1.0	1020.9999	Love
1029.43365	1.0	1020.9999	Love
1029.43975	1.0	1020.9999	Love
1029.45295	1.0	1020.9999	Love
1029.47355	1.0	1020.9999	Love
1029.4925	1.0	1020.9999	Love
1029.57165	1.0	1020.9999	Love
1029.60765	1.0	1020.9999	Love
1029.6321	1.0	1020.9999	Love
1029.6568	1.0	1020.9999	Love
1029.6683	1.0	1020.9999	Love
1029.68345	1.0	1020.9999	Love
1029.7001	1.0	1020.9999	Love
1029.7224	1.0	1020.9999	Love
1029.7435	1.0	1020.9999	Love
1029.75505	1.0	1020.9999	Love
1029.7801	1.0	1020.9999	Love
1029.80125	1.0	1020.9999	Love
1029.8334	1.0	1020.9999	Love
1029.86485	1.0	1020.9999	Love
1029.876	1.0	1020.9999	Love
1031.17085	1.0	1020.9999	Love
1031.20155	1.0	1020.9999	Love
1031.24055	1.0	1020.9999	Love
1031.255	1.0	1020.9999	Love
1031.2795	1.0	1020.9999	Love
1031.34885	1.0	1020.9999	Love
1031.3805	1.0	1020.9999	Love
1031.4308	1.0	1020.9999	Love
1031.4579	1.0	1020.9999	Love
1031.47675	1.0	1020.9999	Love
1031.49975	1.0	1020.9999	Love
1031.54705	1.0	1020.9999	Love
1031.59845	1.0	1020.9999	Love
1035.99675	0.0	1020.9999	Love
1035.9986	0.0	1020.9999	Love
1036.0343	0.0	1020.9999	Love
1036.28345	0.0	1020.9999	Love
1036.3063	0.0	1020.9999	Love
1036.6007	0.0	1020.9999	Love
1036.6019	0.0	1020.9999	Love
1036.61195	0.0	1020.9999	Love
1036.75195	0.0	1020.9999	Love
1036.75375	0.0	1020.9999	Love
1036.7654	0.0	1020.9999	Love
1036.90395	0.0	1020.9999	Love
1036.9146	0.0	1020.9999	Love
1036.96145	0.0	1020.9999	Love
1037.09675	0.0	1020.9999	Love
1037.1552	0.0	1020.9999	Love
1037.1711	0.0	1020.9999	Love
1037.20435	0.0	1020.9999	Love
1037.20555	0.0	1020.9999	Love
1038.0163	1.0	1037.9	Gratitude
1038.0419	1.0	1037.9	Gratitude
1038.05005	1.0	1037.9	Gratitude
1038.0546	1.0	1037.9	Gratitude
1038.0898	1.0	1037.9	Gratitude
1038.11675	1.0	1037.9	Gratitude
1038.13735	1.0	1037.9	Gratitude
1038.14235	1.0	1037.9	Gratitude
1038.14895	1.0	1037.9	Gratitude
1038.1587	1.0	1037.9	Gratitude
1038.16855	1.0	1037.9	Gratitude
1038.1757	1.0	1037.9	Gratitude
1038.1885	1.0	1037.9	Gratitude
1038.20985	1.0	1037.9	Gratitude
1038.25055	1.0	1037.9	Gratitude
1038.30885	1.0	1037.9	Gratitude
1038.36075	1.0	1037.9	Gratitude
1038.5483	1.0	1037.9	Gratitude
1038.91105	1.0	1037.9	Gratitude
1039.40815	1.0	1037.9	Gratitude
1039.46325	1.0	1037.9	Gratitude
1039.48895	1.0	1037.9	Gratitude
1039.69925	0.0	1037.9	Gratitude
1039.8056	1.0	1037.9	Gratitude
1039.91985	1.0	1037.9	Gratitude
1039.9361	1.0	1037.9	Gratitude
1039.96995	1.0	1037.9	Gratitude
1039.9734	0.0	1037.9	Gratitude
1040.03755	1.0	1037.9	Gratitude
1040.0429	1.0	1037.9	Gratitude
1040.0524	1.0	1037.9	Gratitude
1040.0627	1.0	1037.9	Gratitude
1040.1192	1.0	1037.9	Gratitude
1040.1317	1.0	1037.9	Gratitude
1040.14565	1.0	1037.9	Gratitude
1040.1636	1.0	1037.9	Gratitude
1040.174	1.0	1037.9	Gratitude
1040.18085	1.0	1037.9	Gratitude
1040.20815	1.0	1037.9	Gratitude
1040.2121	1.0	1037.9	Gratitude
1040.22675	1.0	1037.9	Gratitude
1040.23405	1.0	1037.9	Gratitude
1040.24425	1.0	1037.9	Gratitude
1040.26155	1.0	1037.9	Gratitude
1040.26655	1.0	1037.9	Gratitude
1040.32705	1.0	1037.9	Gratitude
1040.3721	1.0	1037.9	Gratitude
1040.38855	1.0	1037.9	Gratitude
1040.46675	1.0	1037.9	Gratitude
1040.578	1.0	1037.9	Gratitude
1040.6105	1.0	1037.9	Gratitude
1040.62625	1.0	1037.9	Gratitude
1040.65555	1.0	1037.9	Gratitude
1040.69675	1.0	1037.9	Gratitude
1040.7491	1.0	1037.9	Gratitude
1040.77735	1.0	1037.9	Gratitude
1040.93155	1.0	1037.9	Gratitude
1040.9942	1.0	1037.9	Gratitude
1041.0781	1.0	1037.9	Gratitude
1041.0859	1.0	1037.9	Gratitude
1041.09905	1.0	1037.9	Gratitude
1041.17045	1.0	1037.9	Gratitude
1041.18265	1.0	1037.9	Gratitude
1041.18685	1.0	1037.9	Gratitude
1041.24355	1.0	1037.9	Gratitude
1041.2729	0.0	1037.9	Gratitude
1041.3024	1.0	1037.9	Gratitude
1041.3417	1.0	1037.9	Gratitude
1041.37035	1.0	1037.9	Gratitude
1041.3851	1.0	1037.9	Gratitude
1041.4008	1.0	1037.9	Gratitude
1041.5744	1.0	1037.9	Gratitude
1041.6598	1.0	1037.9	Gratitude
1041.6735	1.0	1037.9	Gratitude
1041.6996	1.0	1037.9	Gratitude
1041.75045	1.0	1037.9	Gratitude
1041.8024	0.0	1037.9	Gratitude
1041.83475	1.0	1037.9	Gratitude
1042.65545	1.0	1037.9	Gratitude
1042.66695	1.0	1037.9	Gratitude
1043.48145	1.0	1037.9	Gratitude
1043.61785	1.0	1037.9	Gratitude
1043.8801	1.0	1037.9	Gratitude
1043.91665	1.0	1037.9	Gratitude
1043.958	1.0	1037.9	Gratitude
1043.9699	1.0	1037.9	Gratitude
1043.9874	1.0	1037.9	Gratitude
1043.99315	1.0	1037.9	Gratitude
1043.99975	1.0	1037.9	Gratitude
1044.0252	1.0	1037.9	Gratitude
1044.03535	1.0	1037.9	Gratitude
1044.03995	1.0	1037.9	Gratitude
1044.06955	1.0	1037.9	Gratitude
1044.08175	1.0	1037.9	Gratitude
1044.17605	1.0	1037.9	Gratitude
1044.18405	1.0	1037.9	Gratitude
1044.19275	1.0	1037.9	Gratitude
1044.19885	1.0	1037.9	Gratitude
1044.28285	1.0	1037.9	Gratitude
1044.2916	1.0	1037.9	Gratitude
1044.5026	1.0	1037.9	Gratitude
1044.5342	1.0	1037.9	Gratitude
1044.54085	1.0	1037.9	Gratitude
1044.57595	1.0	1037.9	Gratitude
1044.59665	1.0	1037.9	Gratitude
1044.6463	1.0	1037.9	Gratitude
1044.6732	1.0	1037.9	Gratitude
1044.6786	1.0	1037.9	Gratitude
1044.68565	1.0	1037.9	Gratitude
1044.6915	1.0	1037.9	Gratitude
1044.7076	1.0	1037.9	Gratitude
1044.7203	1.0	1037.9	Gratitude
1044.79515	1.0	1037.9	Gratitude
1044.80355	1.0	1037.9	Gratitude
1044.8081	1.0	1037.9	Gratitude
1044.82365	1.0	1037.9	Gratitude
1044.878	1.0	1037.9	Gratitude
1044.89645	1.0	1037.9	Gratitude
1045.0246	1.0	1037.9	Gratitude
1045.033	1.0	1037.9	Gratitude
1045.0596	1.0	1037.9	Gratitude
1045.0766	1.0	1037.9	Gratitude
1045.11645	1.0	1037.9	Gratitude
1045.1605	1.0	1037.9	Gratitude
1045.16695	1.0	1037.9	Gratitude
1045.2138	1.0	1037.9	Gratitude
1045.3003	1.0	1037.9	Gratitude
1045.35425	1.0	1037.9	Gratitude
1045.36585	1.0	1037.9	Gratitude
1045.467	1.0	1037.9	Gratitude
1045.5273	1.0	1037.9	Gratitude
1046.19725	1.0	1037.9	Gratitude
1046.6744	0.0	1037.9	Gratitude
1047.149	1.0	1037.9	Gratitude
1047.1539	1.0	1037.9	Gratitude
1047.70545	1.0	1037.9	Gratitude
1047.7921	1.0	1037.9	Gratitude
1047.8112	1.0	1037.9	Gratitude
1047.85305	1.0	1037.9	Gratitude
1047.893	1.0	1037.9	Gratitude
1047.89985	1.0	1037.9	Gratitude
1047.92645	1.0	1037.9	Gratitude
1047.9461	1.0	1037.9	Gratitude
1047.95445	1.0	1037.9	Gratitude
1048.44715	0.0	1037.9	Gratitude
1048.4566	0.0	1037.9	Gratitude
1048.45765	0.0	1037.9	Gratitude
1053.2333	0.0	1053.04	Sadness
1053.2345	0.0	1053.04	Sadness
1053.24725	0.0	1053.04	Sadness
1053.27995	1.0	1053.04	Sadness
1053.41565	1.0	1053.04	Sadness
1054.0926	0.0	1053.04	Sadness
1054.37775	1.0	1053.04	Sadness
1055.7585	1.0	1053.04	Sadness
1055.7979	1.0	1053.04	Sadness
1056.4909	1.0	1053.04	Sadness
1056.51305	1.0	1053.04	Sadness
1056.5807	1.0	1053.04	Sadness
1059.1393	1.0	1053.04	Sadness
1059.20095	1.0	1053.04	Sadness
1059.23735	1.0	1053.04	Sadness
1059.24255	1.0	1053.04	Sadness
1060.2091	1.0	1053.04	Sadness
1060.25365	1.0	1053.04	Sadness
1063.1952	1.0	1053.04	Sadness
1063.2199	1.0	1053.04	Sadness
1063.22755	1.0	1053.04	Sadness
1063.2448	1.0	1053.04	Sadness
1063.26465	1.0	1053.04	Sadness
1063.3526	1.0	1053.04	Sadness
1063.35835	1.0	1053.04	Sadness
1064.05765	1.0	1053.04	Sadness
1066.39045	0.0	1053.04	Sadness
1066.4119	1.0	1053.04	Sadness
1066.4303	1.0	1053.04	Sadness
1066.43425	1.0	1053.04	Sadness
1066.4411	1.0	1053.04	Sadness
1066.4563	1.0	1053.04	Sadness
1066.4762	1.0	1053.04	Sadness
1066.48055	1.0	1053.04	Sadness
1068.6215	0.0	1053.04	Sadness
1068.6226	0.0	1053.04	Sadness
1068.9729	0.0	1053.04	Sadness
1068.974	0.0	1053.04	Sadness
1072.2629	1.0	1072.06	Happiness
1072.3166	0.0	1072.06	Happiness
1072.65475	1.0	1072.06	Happiness
1072.7274	1.0	1072.06	Happiness
1072.82665	1.0	1072.06	Happiness
1072.89485	1.0	1072.06	Happiness
1072.96625	1.0	1072.06	Happiness
1072.97055	1.0	1072.06	Happiness
1073.11345	1.0	1072.06	Happiness
1073.1506	1.0	1072.06	Happiness
1073.28115	1.0	1072.06	Happiness
1073.28755	1.0	1072.06	Happiness
1074.13365	1.0	1072.06	Happiness
1074.14095	1.0	1072.06	Happiness
1074.2332	1.0	1072.06	Happiness
1074.24335	1.0	1072.06	Happiness
1074.2958	1.0	1072.06	Happiness
1074.4671	1.0	1072.06	Happiness
1074.47115	1.0	1072.06	Happiness
1074.55785	1.0	1072.06	Happiness
1074.5842	1.0	1072.06	Happiness
1074.65265	1.0	1072.06	Happiness
1074.74545	1.0	1072.06	Happiness
1074.90335	1.0	1072.06	Happiness
1074.90775	1.0	1072.06	Happiness
1075.0523	1.0	1072.06	Happiness
1075.1024	1.0	1072.06	Happiness
1075.1264	1.0	1072.06	Happiness
1075.4292	1.0	1072.06	Happiness
1076.01255	1.0	1072.06	Happiness
1076.11615	1.0	1072.06	Happiness
1076.4857	1.0	1072.06	Happiness
1076.49145	1.0	1072.06	Happiness
1076.63535	1.0	1072.06	Happiness
1077.1142	1.0	1072.06	Happiness
1077.25055	1.0	1072.06	Happiness
1077.2726	0.0	1072.06	Happiness
1077.3761	1.0	1072.06	Happiness
1077.4006	1.0	1072.06	Happiness
1077.43635	1.0	1072.06	Happiness
1077.44485	1.0	1072.06	Happiness
1077.48615	1.0	1072.06	Happiness
1077.516	1.0	1072.06	Happiness
1078.43595	1.0	1072.06	Happiness
1078.44455	1.0	1072.06	Happiness
1078.45745	1.0	1072.06	Happiness
1078.5017	1.0	1072.06	Happiness
1078.5419	1.0	1072.06	Happiness
1078.8148	1.0	1072.06	Happiness
1078.8545	1.0	1072.06	Happiness
1078.85955	1.0	1072.06	Happiness
1078.9004	1.0	1072.06	Happiness
1078.99565	1.0	1072.06	Happiness
1079.00885	1.0	1072.06	Happiness
1079.092	1.0	1072.06	Happiness
1079.1084	1.0	1072.06	Happiness
1079.13165	1.0	1072.06	Happiness
1079.6679	1.0	1072.06	Happiness
1080.4161	0.0	1072.06	Happiness
1080.6347	1.0	1072.06	Happiness
1080.69275	1.0	1072.06	Happiness
1080.72075	1.0	1072.06	Happiness
1080.7262	1.0	1072.06	Happiness
1080.7304	1.0	1072.06	Happiness
1080.74395	1.0	1072.06	Happiness
1080.8238	1.0	1072.06	Happiness
1080.92955	1.0	1072.06	Happiness
1080.93465	1.0	1072.06	Happiness
1081.02215	1.0	1072.06	Happiness
1081.0702	1.0	1072.06	Happiness
1081.1945	1.0	1072.06	Happiness
1081.201	1.0	1072.06	Happiness
1081.23265	1.0	1072.06	Happiness
1081.2528	1.0	1072.06	Happiness
1081.25705	1.0	1072.06	Happiness
1081.32795	1.0	1072.06	Happiness
1081.33325	1.0	1072.06	Happiness
1081.35665	1.0	1072.06	Happiness
1081.36815	1.0	1072.06	Happiness
1081.5063	1.0	1072.06	Happiness
1081.59525	1.0	1072.06	Happiness
1081.61055	0.0	1072.06	Happiness
1081.6215	1.0	1072.06	Happiness
1082.61275	1.0	1072.06	Happiness
1082.64085	1.0	1072.06	Happiness
1082.69155	1.0	1072.06	Happiness
1082.7018	1.0	1072.06	Happiness
1082.7506	1.0	1072.06	Happiness
1083.00825	1.0	1072.06	Happiness
1083.0492	1.0	1072.06	Happiness
1083.13005	1.0	1072.06	Happiness
1083.4079	1.0	1072.06	Happiness
1083.4348	1.0	1072.06	Happiness
1083.5264	1.0	1072.06	Happiness
1083.6499	1.0	1072.06	Happiness
1083.71025	1.0	1072.06	Happiness
1084.43725	1.0	1072.06	Happiness
1084.4655	1.0	1072.06	Happiness
1084.5409	1.0	1072.06	Happiness
1084.54595	1.0	1072.06	Happiness
1084.75115	1.0	1072.06	Happiness
1084.9366	1.0	1072.06	Happiness
1091.4921	1.0	1091.41	Calming
1091.7062	1.0	1091.41	Calming
1091.7113	1.0	1091.41	Calming
1091.7308	1.0	1091.41	Calming
1091.75875	1.0	1091.41	Calming
1091.7683	1.0	1091.41	Calming
1091.7914	1.0	1091.41	Calming
1091.8003	1.0	1091.41	Calming
1091.82245	1.0	1091.41	Calming
1091.8287	0.0	1091.41	Calming
1091.85265	1.0	1091.41	Calming
1091.8853	1.0	1091.41	Calming
1091.9094	1.0	1091.41	Calming
1091.96065	1.0	1091.41	Calming
1092.1178	1.0	1091.41	Calming
1092.1994	1.0	1091.41	Calming
1092.2506	1.0	1091.41	Calming
1092.2913	1.0	1091.41	Calming
1092.36575	1.0	1091.41	Calming
1092.3859	1.0	1091.41	Calming
1092.39585	1.0	1091.41	Calming
1092.4095	1.0	1091.41	Calming
1092.4304	1.0	1091.41	Calming
1092.4664	1.0	1091.41	Calming
1092.48595	1.0	1091.41	Calming
1092.51275	1.0	1091.41	Calming
1092.53175	1.0	1091.41	Calming
1092.56395	1.0	1091.41	Calming
1092.59145	1.0	1091.41	Calming
1092.61805	1.0	1091.41	Calming
1092.62115	0.0	1091.41	Calming
1092.6572	1.0	1091.41	Calming
1092.6906	1.0	1091.41	Calming
1092.87825	1.0	1091.41	Calming
1092.95265	1.0	1091.41	Calming
1092.9769	1.0	1091.41	Calming
1093.0178	1.0	1091.41	Calming
1093.05425	1.0	1091.41	Calming
1094.9517	1.0	1091.41	Calming
1094.99625	1.0	1091.41	Calming
1095.10835	1.0	1091.41	Calming
1095.14745	1.0	1091.41	Calming
1095.15745	1.0	1091.41	Calming
1095.16535	1.0	1091.41	Calming
1095.2098	1.0	1091.41	Calming
1095.2333	1.0	1091.41	Calming
1095.25375	1.0	1091.41	Calming
1095.26995	1.0	1091.41	Calming
1095.2876	1.0	1091.41	Calming
1095.43195	1.0	1091.41	Calming
1095.4886	1.0	1091.41	Calming
1095.53	1.0	1091.41	Calming
1095.5848	1.0	1091.41	Calming
1095.64325	1.0	1091.41	Calming
1095.7311	0.0	1091.41	Calming
1095.89535	1.0	1091.41	Calming
1095.98655	1.0	1091.41	Calming
1096.0056	1.0	1091.41	Calming
1096.07425	1.0	1091.41	Calming
1096.1212	1.0	1091.41	Calming
1096.14345	1.0	1091.41	Calming
1096.258	1.0	1091.41	Calming
1096.2862	1.0	1091.41	Calming
1096.45385	0.0	1091.41	Calming
1096.49385	1.0	1091.41	Calming
1096.5844	1.0	1091.41	Calming
1097.00805	1.0	1091.41	Calming
1098.16605	1.0	1091.41	Calming
1098.2126	1.0	1091.41	Calming
1098.397	1.0	1091.41	Calming
1098.4282	1.0	1091.41	Calming
1098.4808	1.0	1091.41	Calming
1098.55535	1.0	1091.41	Calming
1098.57945	1.0	1091.41	Calming
1098.5855	1.0	1091.41	Calming
1098.625	1.0	1091.41	Calming
1098.6604	1.0	1091.41	Calming
1098.68645	1.0	1091.41	Calming
1098.7381	1.0	1091.41	Calming
1098.7964	1.0	1091.41	Calming
1098.8112	1.0	1091.41	Calming
1098.8487	1.0	1091.41	Calming
1098.8569	1.0	1091.41	Calming
1098.86445	1.0	1091.41	Calming
1098.92545	0.0	1091.41	Calming
1099.04835	1.0	1091.41	Calming
1099.0827	1.0	1091.41	Calming
1099.3446	1.0	1091.41	Calming
1099.3656	1.0	1091.41	Calming
1099.4462	1.0	1091.41	Calming
1099.4891	1.0	1091.41	Calming
1099.58675	1.0	1091.41	Calming
1099.5978	1.0	1091.41	Calming
1099.6832	1.0	1091.41	Calming
1099.86185	1.0	1091.41	Calming
1099.98935	1.0	1091.41	Calming
1100.0316	1.0	1091.41	Calming
1101.78795	1.0	1091.41	Calming
1101.8169	1.0	1091.41	Calming
1101.88845	1.0	1091.41	Calming
1101.9535	1.0	1091.41	Calming
1102.003	1.0	1091.41	Calming
1102.07935	1.0	1091.41	Calming
1102.10605	1.0	1091.41	Calming
1102.12365	1.0	1091.41	Calming
1102.1455	1.0	1091.41	Calming
1102.15895	1.0	1091.41	Calming
1102.16965	0.0	1091.41	Calming
1102.1973	0.0	1091.41	Calming
1102.19835	0.0	1091.41	Calming
1102.23985	1.0	1091.41	Calming
1102.25595	1.0	1091.41	Calming
1102.27	0.0	1091.41	Calming
1102.3219	1.0	1091.41	Calming
1102.3919	1.0	1091.41	Calming
1102.42055	1.0	1091.41	Calming
1102.44405	1.0	1091.41	Calming
1102.49415	1.0	1091.41	Calming
1102.5305	1.0	1091.41	Calming
1102.6105	1.0	1091.41	Calming
1102.63615	1.0	1091.41	Calming
1102.822	1.0	1091.41	Calming
1102.8532	1.0	1091.41	Calming
1102.8697	1.0	1091.41	Calming
